"","DateTime","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_DELAY"
"439796","2015-01-29 19:00",4,"UA","EWR",1915,-5
"439869","2015-01-29 19:00",4,"EV","LGA",1922,29
"439922","2015-01-29 19:00",4,"UA","EWR",1925,-3
"439997","2015-01-29 20:00",4,"DL","EWR",1930,-5
"440106","2015-01-29 20:00",4,"MQ","LGA",1938,-14
"440139","2015-01-29 20:00",4,"B6","LGA",1940,-1
"440211","2015-01-29 20:00",4,"B6","LGA",1945,3
"440229","2015-01-29 20:00",4,"MQ","LGA",1945,33
"440377","2015-01-29 20:00",4,"B6","JFK",1955,0
"440382","2015-01-29 20:00",4,"EV","LGA",1955,-9
"440458","2015-01-29 20:00",4,"B6","JFK",2000,0
"440476","2015-01-29 20:00",4,"DL","JFK",2000,0
"440478","2015-01-29 20:00",4,"DL","LGA",2000,22
"440549","2015-01-29 20:00",4,"EV","EWR",2005,-8
"440752","2015-01-29 20:00",4,"AA","JFK",2025,0
"440759","2015-01-29 20:00",4,"UA","EWR",2025,12
"440774","2015-01-29 21:00",4,"WN","EWR",2030,-2
"440775","2015-01-29 21:00",4,"WN","LGA",2030,-10
"440784","2015-01-29 21:00",4,"AA","LGA",2030,-6
"441030","2015-01-29 21:00",4,"WN","LGA",2055,-6
"441043","2015-01-29 21:00",4,"AA","JFK",2055,-3
"441055","2015-01-29 21:00",4,"B6","JFK",2055,-2
"441123","2015-01-29 21:00",4,"MQ","LGA",2100,-4
"441332","2015-01-29 21:00",4,"EV","EWR",2129,2
"441394","2015-01-29 22:00",4,"B6","JFK",2140,15
"441430","2015-01-29 22:00",4,"B6","JFK",2145,-10
"441445","2015-01-29 22:00",4,"MQ","JFK",2145,-9
"441558","2015-01-29 22:00",4,"DL","LGA",2159,8
"441691","2015-01-29 22:00",4,"B6","JFK",2229,-10
"441748","2015-01-29 23:00",4,"B6","JFK",2249,-5
"441868","2015-01-29 00:00",4,"B6","JFK",2359,-4
"441920","2015-01-30 05:00",5,"US","EWR",500,-6
"441929","2015-01-30 05:00",5,"UA","EWR",503,5
"442068","2015-01-30 06:00",5,"UA","LGA",545,-10
"442146","2015-01-30 06:00",5,"US","LGA",600,-2
"442220","2015-01-30 06:00",5,"WN","EWR",600,-2
"442272","2015-01-30 06:00",5,"B6","LGA",600,-1
"442273","2015-01-30 06:00",5,"B6","JFK",600,-8
"442274","2015-01-30 06:00",5,"B6","EWR",600,-8
"442290","2015-01-30 06:00",5,"DL","LGA",600,-5
"442311","2015-01-30 06:00",5,"DL","LGA",600,-7
"442462","2015-01-30 06:00",5,"UA","JFK",600,-1
"442472","2015-01-30 06:00",5,"UA","EWR",600,-1
"442502","2015-01-30 06:00",5,"UA","EWR",603,17
"442558","2015-01-30 06:00",5,"DL","JFK",605,0
"442576","2015-01-30 06:00",5,"UA","JFK",605,-5
"442580","2015-01-30 06:00",5,"EV","EWR",606,24
"442744","2015-01-30 06:00",5,"US","JFK",620,-2
"442882","2015-01-30 07:00",5,"US","JFK",630,7
"442949","2015-01-30 07:00",5,"EV","EWR",630,-9
"442965","2015-01-30 07:00",5,"MQ","LGA",630,-4
"442976","2015-01-30 07:00",5,"UA","EWR",630,-8
"442977","2015-01-30 07:00",5,"UA","LGA",630,11
"442983","2015-01-30 07:00",5,"AA","LGA",631,-6
"442991","2015-01-30 07:00",5,"UA","EWR",632,2
"443023","2015-01-30 07:00",5,"AA","JFK",635,12
"443042","2015-01-30 07:00",5,"EV","EWR",639,-2
"443130","2015-01-30 07:00",5,"AA","LGA",645,3
"443226","2015-01-30 07:00",5,"MQ","LGA",650,59
"443256","2015-01-30 07:00",5,"WN","LGA",655,-1
"443299","2015-01-30 07:00",5,"B6","JFK",659,-4
"443301","2015-01-30 07:00",5,"DL","LGA",659,34
"443378","2015-01-30 07:00",5,"WN","EWR",700,-4
"443392","2015-01-30 07:00",5,"AA","JFK",700,-2
"443412","2015-01-30 07:00",5,"AA","LGA",700,-5
"443451","2015-01-30 07:00",5,"DL","LGA",700,-3
"443488","2015-01-30 07:00",5,"DL","JFK",700,0
"443534","2015-01-30 07:00",5,"UA","EWR",700,-2
"443547","2015-01-30 07:00",5,"MQ","LGA",700,86
"443605","2015-01-30 07:00",5,"B6","JFK",705,-8
"443834","2015-01-30 07:00",5,"UA","EWR",720,3
"443936","2015-01-30 07:00",5,"UA","EWR",729,6
"443970","2015-01-30 08:00",5,"AA","LGA",730,8
"443984","2015-01-30 08:00",5,"B6","EWR",730,-8
"444072","2015-01-30 08:00",5,"B6","LGA",735,-8
"444106","2015-01-30 08:00",5,"B6","JFK",739,4
"444191","2015-01-30 08:00",5,"DL","EWR",745,-6
"444256","2015-01-30 08:00",5,"B6","JFK",750,7
"444282","2015-01-30 08:00",5,"DL","LGA",754,0
"444284","2015-01-30 08:00",5,"UA","EWR",754,2
"444345","2015-01-30 08:00",5,"EV","LGA",759,15
"444347","2015-01-30 08:00",5,"UA","EWR",759,8
"444350","2015-01-30 08:00",5,"UA","EWR",759,-5
"444406","2015-01-30 08:00",5,"AA","JFK",800,-7
"444412","2015-01-30 08:00",5,"AA","JFK",800,24
"444439","2015-01-30 08:00",5,"B6","JFK",800,-5
"444520","2015-01-30 08:00",5,"B6","JFK",801,-3
"444577","2015-01-30 08:00",5,"DL","JFK",805,-3
"444659","2015-01-30 08:00",5,"EV","EWR",810,11
"444733","2015-01-30 08:00",5,"B6","JFK",815,1
"444783","2015-01-30 08:00",5,"AA","LGA",818,-6
"444885","2015-01-30 08:00",5,"WN","LGA",825,19
"444941","2015-01-30 08:00",5,"UA","EWR",829,5
"444985","2015-01-30 09:00",5,"AA","JFK",830,36
"445005","2015-01-30 09:00",5,"EV","LGA",830,-6
"445115","2015-01-30 09:00",5,"EV","EWR",835,42
"445180","2015-01-30 09:00",5,"B6","JFK",840,-1
"445192","2015-01-30 09:00",5,"DL","JFK",840,-4
"445211","2015-01-30 09:00",5,"UA","EWR",840,1
"445302","2015-01-30 09:00",5,"UA","LGA",845,20
"445310","2015-01-30 09:00",5,"UA","EWR",846,26
"445451","2015-01-30 09:00",5,"UA","EWR",855,33
"445467","2015-01-30 09:00",5,"DL","LGA",859,50
"445473","2015-01-30 09:00",5,"US","LGA",900,-9
"445476","2015-01-30 09:00",5,"US","LGA",900,21
"445534","2015-01-30 09:00",5,"B6","JFK",900,-1
"445558","2015-01-30 09:00",5,"DL","JFK",900,93
"445592","2015-01-30 09:00",5,"UA","EWR",900,0
"445595","2015-01-30 09:00",5,"AA","EWR",901,12
"445616","2015-01-30 09:00",5,"VX","EWR",905,-2
"445636","2015-01-30 09:00",5,"B6","JFK",905,0
"445653","2015-01-30 09:00",5,"EV","LGA",905,-5
"445730","2015-01-30 09:00",5,"EV","EWR",910,3
"445742","2015-01-30 09:00",5,"UA","EWR",910,49
"445938","2015-01-30 09:00",5,"AA","LGA",925,-10
"446010","2015-01-30 10:00",5,"B6","LGA",930,37
"446026","2015-01-30 10:00",5,"DL","JFK",930,1
"446039","2015-01-30 10:00",5,"UA","EWR",930,51
"446178","2015-01-30 10:00",5,"NK","LGA",940,21
"446187","2015-01-30 10:00",5,"MQ","LGA",941,29
"446206","2015-01-30 10:00",5,"VX","JFK",945,-2
"446234","2015-01-30 10:00",5,"B6","EWR",945,-1
"446279","2015-01-30 10:00",5,"EV","EWR",948,-4
"446357","2015-01-30 10:00",5,"EV","EWR",953,-2
"446437","2015-01-30 10:00",5,"B6","JFK",957,5
"446458","2015-01-30 10:00",5,"US","JFK",959,0
"446467","2015-01-30 10:00",5,"DL","JFK",959,50
"446518","2015-01-30 10:00",5,"AA","JFK",1000,-10
"446530","2015-01-30 10:00",5,"B6","JFK",1000,-5
"446583","2015-01-30 10:00",5,"UA","LGA",1000,9
"446772","2015-01-30 10:00",5,"MQ","LGA",1012,71
"446791","2015-01-30 10:00",5,"US","JFK",1015,-3
"446937","2015-01-30 10:00",5,"AA","LGA",1023,-11
"446993","2015-01-30 10:00",5,"UA","EWR",1025,27
"447034","2015-01-30 11:00",5,"VX","JFK",1030,-4
"447082","2015-01-30 11:00",5,"DL","JFK",1030,27
"447480","2015-01-30 11:00",5,"DL","LGA",1059,38
"447492","2015-01-30 11:00",5,"US","LGA",1100,NA
"447495","2015-01-30 11:00",5,"US","LGA",1100,NA
"447529","2015-01-30 11:00",5,"AA","JFK",1100,5
"447549","2015-01-30 11:00",5,"DL","LGA",1100,18
"447565","2015-01-30 11:00",5,"DL","JFK",1100,127
"447570","2015-01-30 11:00",5,"MQ","LGA",1100,33
"447590","2015-01-30 11:00",5,"EV","EWR",1101,-9
"447645","2015-01-30 11:00",5,"EV","LGA",1105,46
"447813","2015-01-30 11:00",5,"DL","LGA",1115,35
"447873","2015-01-30 11:00",5,"US","LGA",1120,-1
"447960","2015-01-30 11:00",5,"WN","LGA",1125,41
"448001","2015-01-30 11:00",5,"EV","EWR",1126,-8
"448086","2015-01-30 12:00",5,"MQ","LGA",1130,36
"448130","2015-01-30 12:00",5,"UA","EWR",1133,20
"448155","2015-01-30 12:00",5,"WN","LGA",1135,4
"448185","2015-01-30 12:00",5,"DL","LGA",1135,24
"448198","2015-01-30 12:00",5,"DL","JFK",1135,-4
"448266","2015-01-30 12:00",5,"DL","LGA",1140,58
"448283","2015-01-30 12:00",5,"UA","EWR",1142,-3
"448373","2015-01-30 12:00",5,"UA","EWR",1147,34
"448434","2015-01-30 12:00",5,"AA","LGA",1151,6
"448445","2015-01-30 12:00",5,"EV","EWR",1152,-9
"448448","2015-01-30 12:00",5,"UA","EWR",1152,30
"448499","2015-01-30 12:00",5,"UA","EWR",1155,1
"448580","2015-01-30 12:00",5,"B6","EWR",1200,-5
"448598","2015-01-30 12:00",5,"EV","EWR",1200,-4
"448608","2015-01-30 12:00",5,"MQ","LGA",1200,19
"448769","2015-01-30 12:00",5,"EV","EWR",1210,-6
"448946","2015-01-30 12:00",5,"WN","EWR",1225,-6
"448992","2015-01-30 12:00",5,"UA","LGA",1227,46
"448999","2015-01-30 12:00",5,"B6","JFK",1229,35
"449023","2015-01-30 13:00",5,"AA","JFK",1230,29
"449078","2015-01-30 13:00",5,"UA","EWR",1232,-1
"449126","2015-01-30 13:00",5,"EV","EWR",1235,57
"449265","2015-01-30 13:00",5,"AA","LGA",1245,0
"449395","2015-01-30 13:00",5,"B6","JFK",1253,34
"449412","2015-01-30 13:00",5,"WN","LGA",1255,19
"449484","2015-01-30 13:00",5,"DL","LGA",1259,NA
"449541","2015-01-30 13:00",5,"DL","LGA",1300,16
"449549","2015-01-30 13:00",5,"DL","EWR",1300,-3
"449552","2015-01-30 13:00",5,"EV","EWR",1300,2
"449656","2015-01-30 13:00",5,"MQ","JFK",1305,-10
"449709","2015-01-30 13:00",5,"WN","LGA",1310,24
"449771","2015-01-30 13:00",5,"UA","EWR",1310,-1
"449781","2015-01-30 13:00",5,"B6","LGA",1312,61
"450027","2015-01-30 13:00",5,"AA","LGA",1329,12
"450030","2015-01-30 13:00",5,"DL","LGA",1329,43
"450051","2015-01-30 14:00",5,"WN","LGA",1330,18
"450075","2015-01-30 14:00",5,"B6","LGA",1330,64
"450161","2015-01-30 14:00",5,"B6","EWR",1335,12
"450389","2015-01-30 14:00",5,"WN","EWR",1350,-3
"450496","2015-01-30 14:00",5,"B6","JFK",1355,-3
"450539","2015-01-30 14:00",5,"UA","EWR",1358,-6
"450549","2015-01-30 14:00",5,"DL","LGA",1359,18
"450557","2015-01-30 14:00",5,"UA","EWR",1359,19
"450628","2015-01-30 14:00",5,"UA","JFK",1400,-4
"450638","2015-01-30 14:00",5,"UA","EWR",1401,64
"450663","2015-01-30 14:00",5,"DL","LGA",1404,36
"450788","2015-01-30 14:00",5,"EV","EWR",1413,-7
"450820","2015-01-30 14:00",5,"AA","JFK",1415,122
"450861","2015-01-30 14:00",5,"B6","LGA",1419,67
"451070","2015-01-30 15:00",5,"UA","EWR",1430,10
"451072","2015-01-30 15:00",5,"UA","JFK",1430,77
"451137","2015-01-30 15:00",5,"DL","LGA",1435,18
"451291","2015-01-30 15:00",5,"AA","JFK",1445,-5
"451383","2015-01-30 15:00",5,"MQ","LGA",1450,NA
"451389","2015-01-30 15:00",5,"MQ","LGA",1450,30
"451443","2015-01-30 15:00",5,"WN","LGA",1455,NA
"451462","2015-01-30 15:00",5,"B6","JFK",1455,-8
"451503","2015-01-30 15:00",5,"AA","LGA",1459,-10
"451507","2015-01-30 15:00",5,"AA","JFK",1459,77
"451509","2015-01-30 15:00",5,"DL","LGA",1459,54
"451511","2015-01-30 15:00",5,"EV","EWR",1459,-3
"451521","2015-01-30 15:00",5,"US","LGA",1500,-6
"451524","2015-01-30 15:00",5,"US","LGA",1500,-7
"451563","2015-01-30 15:00",5,"DL","LGA",1500,32
"451619","2015-01-30 15:00",5,"UA","EWR",1503,30
"451665","2015-01-30 15:00",5,"DL","LGA",1505,22
"451682","2015-01-30 15:00",5,"UA","EWR",1505,3
"451754","2015-01-30 15:00",5,"UA","EWR",1510,7
"451809","2015-01-30 15:00",5,"DL","LGA",1515,84
"451879","2015-01-30 15:00",5,"B6","JFK",1520,0
"451907","2015-01-30 15:00",5,"UA","EWR",1520,3
"451979","2015-01-30 15:00",5,"UA","EWR",1525,14
"452053","2015-01-30 16:00",5,"DL","JFK",1530,-5
"452067","2015-01-30 16:00",5,"EV","LGA",1530,27
"452068","2015-01-30 16:00",5,"DL","JFK",1530,-4
"452074","2015-01-30 16:00",5,"MQ","JFK",1530,-7
"452080","2015-01-30 16:00",5,"MQ","JFK",1530,-12
"452082","2015-01-30 16:00",5,"NK","LGA",1530,83
"452087","2015-01-30 16:00",5,"UA","EWR",1530,19
"452089","2015-01-30 16:00",5,"UA","JFK",1530,0
"452393","2015-01-30 16:00",5,"EV","EWR",1550,-3
"452423","2015-01-30 16:00",5,"EV","EWR",1554,-5
"452445","2015-01-30 16:00",5,"WN","LGA",1555,-5
"452473","2015-01-30 16:00",5,"B6","JFK",1555,-6
"452478","2015-01-30 16:00",5,"EV","LGA",1555,16
"452497","2015-01-30 16:00",5,"DL","JFK",1556,-3
"452566","2015-01-30 16:00",5,"AA","JFK",1600,31
"452569","2015-01-30 16:00",5,"AA","JFK",1600,-7
"452583","2015-01-30 16:00",5,"DL","LGA",1600,10
"452596","2015-01-30 16:00",5,"DL","JFK",1600,57
"452619","2015-01-30 16:00",5,"UA","LGA",1600,70
"452754","2015-01-30 16:00",5,"MQ","LGA",1610,166
"452766","2015-01-30 16:00",5,"AA","LGA",1611,-3
"452777","2015-01-30 16:00",5,"EV","EWR",1612,-3
"452815","2015-01-30 16:00",5,"AA","JFK",1615,-6
"452822","2015-01-30 16:00",5,"B6","EWR",1615,121
"452824","2015-01-30 16:00",5,"B6","JFK",1615,23
"453018","2015-01-30 16:00",5,"B6","LGA",1629,66
"453047","2015-01-30 17:00",5,"WN","EWR",1630,-5
"453069","2015-01-30 17:00",5,"DL","LGA",1630,28
"453135","2015-01-30 17:00",5,"WN","LGA",1635,-1
"453151","2015-01-30 17:00",5,"B6","JFK",1635,-3
"453212","2015-01-30 17:00",5,"WN","EWR",1640,0
"453226","2015-01-30 17:00",5,"B6","JFK",1640,-5
"453350","2015-01-30 17:00",5,"EV","EWR",1649,64
"453378","2015-01-30 17:00",5,"AA","LGA",1650,11
"453468","2015-01-30 17:00",5,"MQ","LGA",1655,219
"453469","2015-01-30 17:00",5,"MQ","JFK",1655,-5
"453479","2015-01-30 17:00",5,"DL","EWR",1657,-5
"453498","2015-01-30 17:00",5,"DL","LGA",1659,30
"453544","2015-01-30 17:00",5,"AA","JFK",1700,-4
"453571","2015-01-30 17:00",5,"DL","JFK",1700,-7
"453601","2015-01-30 17:00",5,"B6","JFK",1701,1
"453604","2015-01-30 17:00",5,"DL","JFK",1701,105
"453633","2015-01-30 17:00",5,"US","LGA",1705,-1
"453665","2015-01-30 17:00",5,"EV","EWR",1705,4
"453705","2015-01-30 17:00",5,"AA","LGA",1709,53
"453746","2015-01-30 17:00",5,"B6","EWR",1710,3
"453882","2015-01-30 17:00",5,"WN","LGA",1720,NA
"453905","2015-01-30 17:00",5,"AS","EWR",1720,7
"453917","2015-01-30 17:00",5,"EV","EWR",1720,-6
"453956","2015-01-30 17:00",5,"UA","EWR",1722,-2
"453968","2015-01-30 17:00",5,"VX","EWR",1725,-5
"454057","2015-01-30 17:00",5,"MQ","JFK",1729,NA
"454090","2015-01-30 18:00",5,"AA","JFK",1730,-5
"454102","2015-01-30 18:00",5,"B6","JFK",1730,-6
"454128","2015-01-30 18:00",5,"MQ","LGA",1730,20
"454161","2015-01-30 18:00",5,"EV","LGA",1733,50
"454198","2015-01-30 18:00",5,"DL","JFK",1735,-4
"454352","2015-01-30 18:00",5,"UA","EWR",1743,16
"454391","2015-01-30 18:00",5,"WN","EWR",1745,NA
"454399","2015-01-30 18:00",5,"AA","JFK",1745,-3
"454511","2015-01-30 18:00",5,"EV","EWR",1750,-4
"454523","2015-01-30 18:00",5,"UA","EWR",1751,6
"454557","2015-01-30 18:00",5,"WN","LGA",1755,-6
"454615","2015-01-30 18:00",5,"B6","JFK",1757,0
"454886","2015-01-30 18:00",5,"EV","EWR",1811,-6
"454929","2015-01-30 18:00",5,"AA","LGA",1815,145
"454942","2015-01-30 18:00",5,"DL","JFK",1815,93
"454952","2015-01-30 18:00",5,"UA","EWR",1815,-3
"454977","2015-01-30 18:00",5,"MQ","LGA",1819,128
"455033","2015-01-30 18:00",5,"EV","EWR",1822,-6
"455066","2015-01-30 18:00",5,"WN","EWR",1825,-3
"455076","2015-01-30 18:00",5,"DL","LGA",1825,145
"455077","2015-01-30 18:00",5,"DL","JFK",1825,-2
"455102","2015-01-30 18:00",5,"US","EWR",1829,-4
"455106","2015-01-30 18:00",5,"DL","LGA",1829,41
"455158","2015-01-30 19:00",5,"DL","JFK",1830,-3
"455176","2015-01-30 19:00",5,"DL","JFK",1832,69
"455179","2015-01-30 19:00",5,"B6","JFK",1833,-2
"455266","2015-01-30 19:00",5,"DL","JFK",1840,14
"455314","2015-01-30 19:00",5,"AA","JFK",1845,-5
"455319","2015-01-30 19:00",5,"AA","LGA",1845,-13
"455338","2015-01-30 19:00",5,"DL","JFK",1845,-7
"455343","2015-01-30 19:00",5,"EV","LGA",1845,111
"455363","2015-01-30 19:00",5,"EV","EWR",1846,-11
"455373","2015-01-30 19:00",5,"AA","LGA",1848,18
"455444","2015-01-30 19:00",5,"EV","EWR",1851,51
"455545","2015-01-30 19:00",5,"B6","JFK",1859,4
"455548","2015-01-30 19:00",5,"B6","JFK",1859,14
"455577","2015-01-30 19:00",5,"US","LGA",1900,-2
"455611","2015-01-30 19:00",5,"DL","JFK",1900,-6
"455613","2015-01-30 19:00",5,"DL","LGA",1900,6
"455631","2015-01-30 19:00",5,"EV","LGA",1900,75
"455635","2015-01-30 19:00",5,"DL","JFK",1900,-5
"455657","2015-01-30 19:00",5,"UA","EWR",1901,23
"455703","2015-01-30 19:00",5,"DL","LGA",1905,78
"455710","2015-01-30 19:00",5,"DL","JFK",1905,-1
"455793","2015-01-30 19:00",5,"MQ","LGA",1910,55
"455819","2015-01-30 19:00",5,"UA","EWR",1914,39
"455864","2015-01-30 19:00",5,"UA","EWR",1915,32
"455993","2015-01-30 19:00",5,"UA","EWR",1925,23
"456011","2015-01-30 19:00",5,"EV","EWR",1929,15
"456033","2015-01-30 20:00",5,"WN","LGA",1930,5
"456053","2015-01-30 20:00",5,"AA","EWR",1930,19
"456058","2015-01-30 20:00",5,"B6","JFK",1930,3
"456288","2015-01-30 20:00",5,"B6","LGA",1945,36
"456305","2015-01-30 20:00",5,"EV","EWR",1945,5
"456451","2015-01-30 20:00",5,"B6","JFK",1955,4
"456476","2015-01-30 20:00",5,"UA","EWR",1955,21
"456502","2015-01-30 20:00",5,"MQ","JFK",1959,63
"456541","2015-01-30 20:00",5,"B6","JFK",2000,85
"456547","2015-01-30 20:00",5,"DL","JFK",2000,35
"456549","2015-01-30 20:00",5,"DL","LGA",2000,86
"456566","2015-01-30 20:00",5,"UA","EWR",2000,56
"456567","2015-01-30 20:00",5,"UA","LGA",2000,50
"456626","2015-01-30 20:00",5,"EV","EWR",2005,15
"456693","2015-01-30 20:00",5,"EV","LGA",2010,95
"456696","2015-01-30 20:00",5,"EV","LGA",2010,108
"456702","2015-01-30 20:00",5,"EV","LGA",2010,22
"456826","2015-01-30 20:00",5,"AA","JFK",2025,41
"456841","2015-01-30 20:00",5,"B6","JFK",2029,-3
"457117","2015-01-30 21:00",5,"AA","JFK",2055,-6
"457129","2015-01-30 21:00",5,"B6","JFK",2055,6
"457170","2015-01-30 21:00",5,"US","LGA",2100,16
"457397","2015-01-30 21:00",5,"B6","EWR",2125,85
"457471","2015-01-30 22:00",5,"B6","JFK",2140,4
"457528","2015-01-30 22:00",5,"B6","JFK",2146,17
"457629","2015-01-30 22:00",5,"DL","LGA",2159,-4
"457754","2015-01-30 22:00",5,"EV","EWR",2223,-8
"457768","2015-01-30 22:00",5,"B6","JFK",2229,36
"457822","2015-01-30 23:00",5,"B6","JFK",2249,22
"458289","2015-01-31 06:00",6,"DL","LGA",600,-4
"458304","2015-01-31 06:00",6,"DL","LGA",600,0
"458449","2015-01-31 06:00",6,"DL","JFK",605,3
"458467","2015-01-31 06:00",6,"UA","JFK",605,-5
"458506","2015-01-31 06:00",6,"B6","JFK",611,-4
"458650","2015-01-31 06:00",6,"B6","JFK",625,-1
"458684","2015-01-31 06:00",6,"UA","EWR",629,-3
"458696","2015-01-31 07:00",6,"US","EWR",630,-3
"458720","2015-01-31 07:00",6,"AA","EWR",630,-1
"458738","2015-01-31 07:00",6,"DL","EWR",630,-5
"458772","2015-01-31 07:00",6,"AA","LGA",631,-4
"458883","2015-01-31 07:00",6,"AA","LGA",645,-11
"458938","2015-01-31 07:00",6,"AA","JFK",650,19
"459025","2015-01-31 07:00",6,"B6","JFK",659,-2
"459046","2015-01-31 07:00",6,"VX","JFK",700,-5
"459133","2015-01-31 07:00",6,"DL","JFK",700,-5
"459159","2015-01-31 07:00",6,"DL","LGA",700,6
"459195","2015-01-31 07:00",6,"UA","LGA",700,-3
"459231","2015-01-31 07:00",6,"WN","LGA",705,-4
"459255","2015-01-31 07:00",6,"DL","LGA",705,2
"459395","2015-01-31 07:00",6,"EV","EWR",716,21
"459469","2015-01-31 07:00",6,"B6","JFK",722,14
"459539","2015-01-31 07:00",6,"UA","EWR",729,18
"459542","2015-01-31 07:00",6,"UA","EWR",729,16
"459582","2015-01-31 08:00",6,"AA","LGA",730,-11
"459806","2015-01-31 08:00",6,"WN","EWR",750,-5
"459820","2015-01-31 08:00",6,"B6","JFK",750,-4
"459876","2015-01-31 08:00",6,"US","LGA",759,-4
"459879","2015-01-31 08:00",6,"AA","LGA",759,-5
"459881","2015-01-31 08:00",6,"UA","EWR",759,-4
"459898","2015-01-31 08:00",6,"VX","JFK",800,5
"459922","2015-01-31 08:00",6,"AA","JFK",800,0
"459967","2015-01-31 08:00",6,"DL","JFK",800,46
"459984","2015-01-31 08:00",6,"DL","LGA",800,-3
"460036","2015-01-31 08:00",6,"B6","JFK",802,-3
"460225","2015-01-31 08:00",6,"DL","JFK",815,-13
"460251","2015-01-31 08:00",6,"AA","LGA",818,-5
"460282","2015-01-31 08:00",6,"AA","JFK",820,-1
"460405","2015-01-31 09:00",6,"AA","JFK",830,-2
"460468","2015-01-31 09:00",6,"UA","JFK",830,-1
"460547","2015-01-31 09:00",6,"B6","EWR",836,23
"460582","2015-01-31 09:00",6,"B6","JFK",840,-4
"460585","2015-01-31 09:00",6,"DL","JFK",840,-3
"460622","2015-01-31 09:00",6,"EV","EWR",844,-1
"460629","2015-01-31 09:00",6,"US","LGA",845,1
"460668","2015-01-31 09:00",6,"MQ","LGA",845,-1
"460719","2015-01-31 09:00",6,"WN","LGA",850,-5
"460814","2015-01-31 09:00",6,"UA","EWR",857,35
"460819","2015-01-31 09:00",6,"DL","JFK",859,11
"460820","2015-01-31 09:00",6,"EV","EWR",859,-2
"460823","2015-01-31 09:00",6,"UA","EWR",859,47
"460851","2015-01-31 09:00",6,"WN","LGA",900,0
"460928","2015-01-31 09:00",6,"UA","EWR",900,26
"460972","2015-01-31 09:00",6,"B6","JFK",905,19
"461043","2015-01-31 09:00",6,"DL","LGA",910,-6
"461205","2015-01-31 09:00",6,"AA","LGA",925,-3
"461228","2015-01-31 09:00",6,"EV","EWR",928,3
"461233","2015-01-31 09:00",6,"B6","JFK",929,-2
"461234","2015-01-31 09:00",6,"DL","EWR",929,-1
"461235","2015-01-31 09:00",6,"MQ","LGA",929,-7
"461286","2015-01-31 10:00",6,"EV","LGA",930,-5
"461356","2015-01-31 10:00",6,"HA","JFK",935,1003
"461427","2015-01-31 10:00",6,"EV","LGA",940,-6
"461433","2015-01-31 10:00",6,"NK","LGA",940,-1
"461461","2015-01-31 10:00",6,"VX","JFK",945,-1
"461472","2015-01-31 10:00",6,"WN","LGA",945,-3
"461484","2015-01-31 10:00",6,"AA","LGA",945,2
"461491","2015-01-31 10:00",6,"B6","JFK",945,0
"461615","2015-01-31 10:00",6,"WN","EWR",955,-4
"461688","2015-01-31 10:00",6,"US","LGA",959,-5
"461689","2015-01-31 10:00",6,"B6","JFK",959,-2
"461703","2015-01-31 10:00",6,"US","LGA",1000,-3
"461765","2015-01-31 10:00",6,"UA","EWR",1000,10
"461809","2015-01-31 10:00",6,"B6","JFK",1005,0
"461939","2015-01-31 10:00",6,"EV","EWR",1015,-1
"461969","2015-01-31 10:00",6,"UA","EWR",1016,21
"462036","2015-01-31 10:00",6,"AA","LGA",1023,-11
"462103","2015-01-31 11:00",6,"VX","JFK",1030,2
"462133","2015-01-31 11:00",6,"B6","JFK",1030,-1
"462183","2015-01-31 11:00",6,"WN","LGA",1035,-4
"462276","2015-01-31 11:00",6,"B6","LGA",1042,15
"462376","2015-01-31 11:00",6,"DL","JFK",1050,13
"462516","2015-01-31 11:00",6,"DL","LGA",1100,-14
"462520","2015-01-31 11:00",6,"DL","JFK",1100,5
"462731","2015-01-31 11:00",6,"AA","EWR",1115,18
"462883","2015-01-31 11:00",6,"DL","JFK",1125,-2
"463098","2015-01-31 12:00",6,"VX","LGA",1140,-10
"463134","2015-01-31 12:00",6,"NK","LGA",1140,8
"463142","2015-01-31 12:00",6,"UA","EWR",1142,13
"463328","2015-01-31 12:00",6,"UA","EWR",1156,20
"463364","2015-01-31 12:00",6,"WN","EWR",1200,-3
"463407","2015-01-31 12:00",6,"MQ","LGA",1200,-5
"463422","2015-01-31 12:00",6,"UA","LGA",1200,3
"463443","2015-01-31 12:00",6,"WN","LGA",1205,-1
"463544","2015-01-31 12:00",6,"EV","EWR",1210,-3
"463590","2015-01-31 12:00",6,"AA","LGA",1215,-3
"463593","2015-01-31 12:00",6,"AA","LGA",1215,-4
"463856","2015-01-31 13:00",6,"DL","EWR",1235,2
"463910","2015-01-31 13:00",6,"DL","EWR",1240,-5
"464062","2015-01-31 13:00",6,"B6","JFK",1252,8
"464071","2015-01-31 13:00",6,"B6","JFK",1253,17
"464154","2015-01-31 13:00",6,"US","LGA",1300,-11
"464159","2015-01-31 13:00",6,"VX","EWR",1300,-2
"464207","2015-01-31 13:00",6,"EV","EWR",1300,-2
"464223","2015-01-31 13:00",6,"OO","LGA",1300,-3
"464309","2015-01-31 13:00",6,"EV","EWR",1306,-6
"464319","2015-01-31 13:00",6,"EV","LGA",1308,-8
"464333","2015-01-31 13:00",6,"US","EWR",1310,-2
"464390","2015-01-31 13:00",6,"UA","EWR",1310,34
"464520","2015-01-31 13:00",6,"MQ","LGA",1320,-5
"464536","2015-01-31 13:00",6,"B6","JFK",1323,6
